Time,Source,Sequence
2.87869,3,1395807
2.87887,3,1396765
2.87905,3,1397723
2.87923,3,1398681
2.87941,3,1399639
2.87959,3,1400597
2.87977,3,1401555
2.87995,3,1402513
2.88013,3,1403471
2.88031,3,1404429
2.88049,3,1405387
2.88067,3,1406345
2.88085,3,1407303
2.88103,3,1408261
2.88121,4,912975
2.88139,4,913933
2.88157,4,914891
2.88175,4,915849
2.88193,4,916807
2.88211,4,917765
2.88229,4,918723
2.88247,4,919681
2.88265,4,920639
2.88273,4,921597
2.88283,4,922555
2.88301,4,923513
2.88319,4,924471
2.88337,4,925429
2.88355,4,926387
2.88373,4,927345
2.88391,4,928303
2.88409,4,929261
2.88427,1,818133
2.88445,1,819091
2.88463,1,820049
2.88481,1,821007
2.88499,1,821965
2.88517,1,822923
2.88535,1,823881
2.88553,1,824839
2.88571,1,825797
2.88589,1,826755
2.88607,1,827713
2.88625,1,828671
2.88642,1,829629
2.8866,1,830587
2.88678,1,831545
2.88696,1,832503
2.88714,1,833461
2.88732,1,834419
2.8875,1,835377
2.88768,1,836335
2.88786,1,837293
2.88804,1,838251
2.88813,1,839209
2.88822,2,1159181
2.8884,2,1160139
2.88858,2,1161097
2.88866,2,1162055
2.88876,2,1163013
2.88894,2,1163971
2.88912,2,1164929
2.8893,2,1165887
2.88948,2,1166845
2.88966,2,1167803
2.88984,2,1168761
2.89002,2,1169719
2.8902,2,1170677
2.89038,2,1171635
2.89056,2,1172593
2.89074,2,1173551
2.89092,2,1174509
2.8911,2,1175467
2.89128,2,1176425
2.89146,2,1177383
2.89164,2,1178341
2.89182,2,1179299
2.892,2,1180257
2.89218,2,1181215
2.89236,2,1182173
2.89254,2,1183131
2.89272,2,1184089
2.8929,3,983867
2.89308,3,984825
2.89326,3,985783
2.89344,3,986741
2.89362,3,987699
2.8938,3,988657
2.89398,3,989615
2.89416,3,990573
2.89434,3,991531
2.89452,3,992489
2.8947,3,993447
2.89488,3,994405
2.89506,3,995363
2.89524,3,996321
2.89542,3,997279
2.8956,3,998237
2.89578,3,999195
2.89596,3,1000153
2.89614,3,1001111
2.89632,3,1002069
2.8965,3,1003027
2.89668,3,1003985
2.89676,3,1004943
2.89686,3,1005901
2.89704,3,1006859
2.89722,3,1007817
2.8974,3,1008775
2.89758,3,1009733
2.89776,3,1010691
2.89794,3,1011649
2.89812,3,1012607
2.8983,3,1013565
2.89848,3,1014523
2.89866,3,1015481
2.89884,3,1016439
2.89902,4,1355571
2.8992,4,1356529
2.89938,4,1357487
2.89956,4,1358445
2.89974,4,1359403
2.89992,4,1360361
2.9001,4,1361319
2.90018,4,1362277
2.90028,4,1363235
2.90046,4,1364193
2.90064,4,1365151
2.90082,4,1366109
2.901,4,1367067
2.90118,4,1368025
2.90136,4,1368983
2.90154,4,1369941
2.90172,4,1370899
2.9019,4,1371857
2.90208,4,1372815
2.90226,4,1373773
2.90244,4,1374731
2.90262,4,1375689
2.9028,4,1376647
2.90298,4,1377605
2.90316,4,1378563
2.90334,4,1379521
2.90352,4,1380479
2.9037,4,1381437
2.90388,4,1382395
2.90406,4,1383353
2.90424,4,1384311
2.90442,4,1385269
2.9046,4,1386227
2.90478,4,1387185
2.90496,4,1388143
2.90514,4,1389101
2.90532,4,1390059
2.9055,4,1391017
2.90568,4,1391975
2.90586,4,1392933
2.90604,4,1393891
2.90622,4,1394849
2.9064,4,1395807
2.90657,4,1396765
2.90675,4,1397723
2.90693,4,1398681
2.90711,4,1399639
2.90729,4,1400597
2.90747,4,1401555
2.90765,4,1402513
2.90783,4,1403471
2.90801,4,1404429
2.90819,4,1405387
2.90837,4,1406345
2.90855,4,1407303
2.90873,4,1408261
2.90891,1,476127
2.90909,1,477085
2.90917,1,478043
2.90927,1,479001
2.90945,1,479959
2.90963,1,480917
2.90981,1,481875
2.90999,1,482833
2.91017,1,483791
2.91035,1,484749
2.91053,1,485707
2.91071,1,486665
2.91089,1,487623
2.91107,1,488581
2.91125,1,489539
2.91143,1,490497
2.91161,1,491455
2.91179,1,492413
2.91197,1,493371
2.91215,1,494329
2.91233,1,495287
2.91251,2,1059549
2.91269,2,1060507
2.91287,2,1061465
2.91305,2,1062423
2.91323,2,1063381
2.91341,2,1064339
2.91359,2,1065297
2.91367,2,1066255
2.91377,2,1067213
2.91395,2,1068171
2.91413,2,1069129
2.91431,2,1070087
2.91449,2,1071045
2.91467,2,1072003
2.91485,2,1072961
2.91503,2,1073919
2.91521,2,1074877
2.91539,2,1075835
2.91557,2,1076793
2.91575,2,1077751
2.91593,2,1078709
2.91611,2,1079667
2.91629,2,1080625
2.91647,2,1081583
2.91665,2,1082541
2.91683,2,1083499
2.91701,3,1409219
2.91719,2,1084457
2.91737,2,1085415
2.91755,3,1410177
2.91773,3,1411135
2.91791,3,1412093
2.91809,3,1413051
2.91827,3,1414009
2.91845,3,1414967
2.91863,3,1415925
2.91881,3,1416883
2.91899,3,1417841
2.91917,3,1418799
2.91925,3,1419757
2.91935,3,1420715
2.91953,3,1421673
2.91971,3,1422631
2.91989,3,1423589
2.92007,3,1424547
2.92025,3,1425505
2.92043,3,1426463
2.92061,3,1427421
2.92079,3,1428379
2.92097,3,1429337
2.92115,3,1430295
2.92133,3,1431253
2.92151,3,1432211
2.92169,3,1433169
2.92187,3,1434127
2.92205,3,1435085
2.92223,3,1436043
2.92241,3,1437001
2.92259,3,1437959
2.92277,3,1438917
2.92295,3,1439875
2.92313,3,1440833
2.92331,3,1441791
2.92349,3,1442749
2.92367,3,1443707
2.92385,3,1444665
2.92403,3,1445623
2.92421,3,1446581
2.92439,3,1447539
2.92457,3,1448497
2.92475,3,1449455
2.92493,3,1450413
2.92511,3,1451371
2.92529,3,1452329
2.92547,3,1453287
2.92565,3,1454245
2.92583,3,1455203
2.92601,3,1456161
2.92619,3,1457119
2.92637,3,1458077
2.92655,3,1459035
2.92673,3,1459993
2.9269,3,1460951
2.92708,3,1461909
2.92726,3,1462867
2.92744,4,930219
2.92762,4,931177
2.9278,4,932135
2.92798,4,933093
2.92816,4,934051
2.92834,4,935009
2.92852,4,935967
2.9287,4,936925
2.92888,4,937883
2.92906,4,938841
2.92924,4,939799
2.92932,4,940757
2.92942,4,941715
2.9296,4,942673
2.92978,4,943631
2.92996,4,944589
2.93014,4,945547
2.93032,4,946505
2.9305,4,947463
2.93068,1,840167
2.93086,1,841125
2.93104,1,842083
2.93122,1,843041
2.9314,1,843999
2.93158,1,844957
2.93176,1,845915
2.93194,1,846873
2.93212,1,847831
2.9323,1,848789
2.93248,1,849747
2.93266,1,850705
2.93284,1,851663
2.93302,1,852621
2.9332,1,853579
2.93338,1,854537
2.93356,1,855495
2.93374,1,856453
2.93392,1,857411
2.9341,1,858369
2.93428,1,859327
2.93446,1,860285
2.93464,1,861243
2.93482,2,1185047
2.935,2,1186005
2.93518,2,1186963
2.93536,2,1187921
2.93554,2,1188879
2.93562,2,1189837
2.93572,2,1190795
2.9359,2,1191753
2.93608,2,1192711
2.93626,2,1193669
2.93644,2,1194627
2.93662,2,1195585
2.9368,2,1196543
2.93698,2,1197501
2.93716,2,1198459
2.93734,2,1199417
2.93752,2,1200375
2.9377,2,1201333
2.93788,2,1202291
2.93806,2,1203249
2.93824,2,1204207
2.93842,2,1205165
2.9386,2,1206123
2.93878,2,1207081
2.93896,2,1208039
2.93914,2,1208997
2.93932,2,1209955
2.9395,2,1210913
2.93968,3,1017397
2.93986,3,1018355
2.94004,3,1019313
2.94022,3,1020271
2.9404,3,1021229
2.94058,3,1022187
2.94076,3,1023145
2.94094,3,1024103
2.94112,3,1025061
2.9413,3,1026019
2.94148,3,1026977
2.94166,3,1027935
2.94184,3,1028893
2.94202,3,1029851
2.9422,3,1030809
2.94238,3,1031767
2.94256,3,1032725
2.94274,3,998237
2.9458,4,1409219
2.94598,4,1410177
2.94616,4,1411135
2.94634,4,1412093
2.94652,4,1413051
2.9467,4,1414009
2.94688,4,1414967
2.94705,4,1415925
2.94723,4,1416883
2.94741,4,1417841
2.94759,4,1418799
2.94768,4,1419757
2.94777,4,1420715
2.94795,4,1421673
2.94813,4,1422631
2.94831,4,1423589
2.94849,4,1424547
2.94867,4,1425505
2.94885,4,1426463
2.94903,4,1427421
2.94921,4,1428379
2.94939,4,1429337
2.94957,4,1430295
2.94975,4,1431253
2.94993,4,1432211
2.95011,4,1433169
2.95029,4,1434127
2.95047,4,1435085
2.95065,4,1436043
2.95083,4,1437001
2.95101,4,1437959
2.95119,4,1438917
2.95137,4,1439875
2.95155,4,1440833
2.95173,4,1441791
2.95191,4,1442749
2.95209,4,1443707
2.95227,4,1444665
2.95245,4,1445623
2.95263,4,1446581
2.95281,4,1447539
2.95299,4,1448497
2.95317,4,1449455
2.95335,4,1450413
2.95353,4,1451371
2.95371,4,1452329
2.95389,4,1453287
2.95407,4,1454245
2.95425,4,1455203
2.95443,4,1456161
2.95461,4,1457119
2.95479,4,1458077
2.95497,4,1459035
2.95515,4,1459993
2.95533,4,1460951
2.95551,4,1461909
2.95569,4,1462867
2.95587,1,496245
2.95605,1,497203
2.95623,1,498161
2.95641,1,499119
2.95649,1,500077
2.95659,1,501035
2.95677,1,501993
2.95695,1,502951
2.95713,1,503909
2.95731,1,504867
2.95749,1,505825
2.95767,1,506783
2.95785,1,507741
2.95803,1,508699
2.95821,1,509657
2.95839,1,510615
2.95857,1,511573
2.95875,1,512531
2.95893,1,513489
2.95911,1,514447
2.95929,1,515405
2.95947,1,516363
2.95965,2,1086373
2.95983,2,1087331
2.96001,2,1088289
2.96019,2,1089247
2.96037,2,1090205
2.96055,2,1091163
2.96073,2,1092121
2.96091,2,1093079
2.96109,2,1094037
2.96117,2,1094995
2.96127,2,1095953
2.96145,2,1096911
2.96163,2,1097869
2.96181,2,1098827
2.96199,2,1099785
2.96217,2,1100743
2.96235,2,1101701
2.96253,2,1102659
2.96271,2,1103617
2.96289,2,1104575
2.96307,2,1105533
2.96325,2,1106491
2.96343,2,1107449
2.96361,2,1108407
2.96379,2,1109365
2.96397,2,1110323
2.96415,2,1111281
2.96433,3,1463825
2.96451,2,1112239
2.96469,2,1113197
2.96487,3,1464783
2.96505,3,1465741
2.96523,3,1466699
2.96541,3,1467657
2.96559,3,1468615
2.96577,3,1469573
2.96595,3,1470531
2.96613,3,1471489
2.96631,3,1472447
2.96649,3,1473405
2.96667,3,1474363
2.96685,3,1475321
2.96703,3,1476279
2.9672,3,1477237
2.96729,3,1478195
2.96738,3,1479153
2.96756,3,1480111
2.96774,3,1481069
2.96792,3,1482027
2.9681,3,1482985
2.96828,3,1483943
2.96846,3,1484901
2.96864,3,1485859
2.96882,3,1486817
2.969,3,1487775
2.96918,3,1488733
2.96936,3,1489691
2.96954,3,1490649
2.96972,3,1491607
2.9699,3,1492565
2.97008,3,1493523
2.97026,3,1494481
2.97044,3,1495439
2.97062,3,1438917
2.97476,4,948421
2.97494,4,949379
2.97512,4,950337
2.9753,4,951295
2.97548,4,952253
2.97566,4,953211
2.97584,4,954169
2.97602,4,955127
2.9762,4,956085
2.97638,4,957043
2.97656,4,958001
2.97674,4,958959
2.97682,4,959917
2.97692,4,960875
2.9771,4,961833
2.97728,4,962791
2.97746,4,963749
2.97764,4,964707
2.97782,4,965665
2.978,4,966623
2.97818,1,862201
2.97826,1,863159
2.97836,1,864117
2.97854,1,865075
2.97872,1,866033
2.9789,1,866991
2.97908,1,867949
2.97926,1,868907
2.97944,1,869865
2.97962,1,870823
2.9798,1,871781
2.97998,1,872739
2.98016,1,873697
2.98034,1,874655
2.98052,1,875613
2.9807,1,876571
2.98088,1,877529
2.98106,1,878487
2.98124,1,879445
2.98142,1,880403
2.9816,1,881361
2.98178,1,882319
2.98196,1,883277
2.98214,1,884235
2.98232,2,1211871
2.9825,2,1212829
2.98268,2,1213787
2.98286,2,1214745
2.98304,2,1215703
2.98322,2,1216661
2.9834,2,1217619
2.98348,2,1218577
2.98358,2,1219535
2.98376,2,1220493
2.98394,2,1221451
2.98412,2,1222409
2.9843,2,1223367
2.98448,2,1224325
2.98466,2,1225283
2.98484,2,1226241
2.98502,2,1227199
2.9852,2,1228157
2.98538,2,1229115
2.98556,2,1230073
2.98574,2,1231031
2.98592,2,1231989
2.9861,2,1232947
2.98628,2,1233905
2.98646,2,1234863
2.98664,2,1235821
2.98682,2,1236779
2.987,2,1237737
2.98718,2,1238695
2.98753,3,1033683
2.98771,3,1034641
2.98789,3,1035599
2.98807,3,1036557
2.98825,3,1037515
2.98843,3,1038473
2.98861,3,1039431
2.98879,3,1040389
2.98897,3,1041347
2.98915,3,1042305
2.98933,3,1043263
2.98951,3,1044221
2.98969,3,1045179
2.98987,3,1046137
2.99005,3,1047095
2.99023,3,1048053
2.99041,3,1049011
2.99059,4,1463825
2.99077,4,1464783
2.99095,4,1465741
2.99113,4,1466699
2.99131,4,1467657
2.99149,4,1468615
2.99167,4,1469573
2.99185,4,1470531
2.99203,4,1471489
2.99221,4,1472447
2.99239,4,1473405
2.99257,4,1474363
2.99275,4,1475321
2.99293,4,1476279
2.99311,4,1477237
2.99319,4,1478195
2.99329,4,1479153
2.99347,4,1480111
2.99365,4,1481069
2.99383,4,1482027
2.99401,4,1482985
2.99419,4,1483943
2.99437,4,1484901
2.99455,4,1485859
2.99473,4,1486817
2.99491,4,1487775
2.99509,4,1488733
2.99527,4,1489691
2.99545,4,1490649
2.99563,4,1491607
2.99581,4,1492565
2.99599,4,1493523
2.99617,4,1494481
2.99635,4,1495439
2.99653,4,1496397
2.99671,4,1497355
2.99689,4,1498313
2.99707,4,1499271
2.99725,4,1500229
2.99743,4,1501187
2.99761,4,1502145
2.99779,4,1503103
2.99797,4,1504061
2.99815,4,1505019
2.99833,4,1505977
2.99851,4,1506935
2.99869,4,1507893
2.99887,4,1508851
2.99905,4,1452329
3.00067,1,517321
3.00085,1,518279
3.00103,1,519237
3.00121,1,520195
3.00139,1,521153
3.00157,1,522111
3.00165,1,523069
3.00175,1,524027
3.00193,1,524985
3.00211,1,525943
3.00229,1,526901
3.00247,1,527859
3.00265,1,528817
3.00283,1,529775
3.00301,1,530733
3.00319,1,531691
3.00337,1,532649
3.00355,1,533607
3.00373,1,534565
3.00391,1,535523
3.00409,1,536481
3.00427,1,537439
3.00445,1,538397
3.00463,2,1114155
3.00481,2,1115113
3.00499,2,1116071
3.00517,2,1117029
3.00535,2,1117987
3.00553,2,1118945
3.00571,2,1119903
3.00589,2,1120861
3.00607,2,1121819
3.00625,2,1122777
3.00643,2,1123735
3.00651,2,1124693
3.00661,2,1125651
3.00679,2,1126609
3.00697,2,1127567
3.00715,2,1128525
3.00733,2,1129483
3.00751,2,1130441
3.00768,2,1131399
3.00786,2,1132357
3.00804,2,1133315
3.00822,2,1134273
3.0084,2,1135231
3.00858,2,1136189
3.00876,2,1137147
3.00894,2,1138105
3.00912,2,1139063
3.0093,2,1140021
3.00966,2,1140979
3.00984,2,1141937
3.0111,3,1496397
3.01128,3,1497355
3.01146,3,1498313
3.01164,3,1499271
3.01182,3,1500229
3.012,3,1501187
3.01218,3,1502145
3.01236,3,1503103
3.01254,3,1504061
3.01272,3,1505019
3.0129,3,1505977
3.01308,3,1506935
3.01326,3,1507893
3.01344,3,1508851
3.01362,3,1509809
3.0138,3,1510767
3.01398,3,1511725
3.01416,3,1512683
3.01434,3,1513641
3.01452,3,1514599
3.0147,3,1515557
3.01488,3,1516515
3.01506,3,1517473
3.01524,3,1518431
3.01542,3,1519389
3.0156,3,1520347
3.01578,3,1521305
3.01596,3,1522263
3.01614,4,967581
3.01632,4,968539
3.0165,4,969497
3.01668,4,970455
3.01686,4,971413
3.01704,4,972371
3.01722,4,973329
3.0174,4,974287
3.01758,4,975245
3.01776,4,976203
3.01794,4,977161
3.01812,4,978119
3.0183,4,979077
3.01848,4,980035
3.01856,4,980993
3.01866,4,981951
3.01884,4,982909
3.01902,4,983867
3.0192,4,984825
3.01938,4,985783
3.01956,4,986741
3.01974,1,885193
3.01992,1,886151
3.0201,1,887109
3.02018,1,888067
3.02028,1,889025
3.02046,1,889983
3.02064,1,890941
3.02082,1,891899
3.021,1,892857
3.02118,1,893815
3.02136,1,894773
3.02154,1,895731
3.02172,1,896689
3.0219,1,897647
3.02208,1,898605
3.02226,1,899563
3.02244,1,900521
3.02262,1,901479
3.0228,1,902437
3.02298,1,903395
3.02316,1,904353
3.02334,1,905311
3.02352,1,906269
3.0237,1,907227
3.02388,1,908185
3.02406,2,1239653
3.02424,2,1240611
3.02442,2,1241569
3.0246,2,1242527
3.02478,2,1243485
3.02496,2,1244443
3.02514,2,1245401
3.02532,2,1246359
3.0255,2,1247317
3.02558,2,1248275
3.02568,2,1249233
3.02586,2,1250191
3.02604,2,1251149
3.02622,2,1252107
3.0264,2,1253065
3.02658,2,1254023
3.02676,2,1254981
3.02694,2,1255939
3.02712,2,1256897
3.0273,2,1257855
3.02748,2,1258813
3.02766,2,1259771
3.02784,2,1260729
3.02801,2,1261687
3.02819,2,1262645
3.02837,2,1263603
3.02855,2,1264561
3.02873,2,1265519
3.02891,2,1266477
3.02909,2,1267435
3.02927,3,1049969
3.02945,3,1050927
3.02963,3,1051885
3.02981,3,1052843
3.02999,3,1053801
3.03017,3,1054759
3.03035,3,1055717
3.03053,3,1056675
3.03071,3,1057633
3.03089,3,1058591
3.03107,3,1059549
3.03125,3,1060507
3.03143,3,1061465
3.03161,3,1062423
3.03179,3,1063381
3.03197,3,1064339
3.03215,3,1065297
3.03611,4,1509809
3.03629,4,1510767
3.03647,4,1511725
3.03665,4,1512683
3.03683,4,1513641
3.03701,4,1514599
3.03719,4,1515557
3.03737,4,1516515
3.03755,4,1517473
3.03773,4,1518431
3.03791,4,1519389
3.03809,4,1520347
3.03827,4,1521305
3.03845,4,1522263
3.03863,4,1523221
3.03881,4,1524179
3.03899,4,1525137
3.03917,4,1526095
3.03935,4,1527053
3.03953,4,1528011
3.03971,4,1528969
3.03989,4,1529927
3.04007,4,1530885
3.04025,4,1531843
3.04043,4,1532801
3.04061,4,1533759
3.04079,4,1534717
3.04097,4,1535675
3.04115,1,539355
3.04133,1,540313
3.04151,1,541271
3.04169,1,542229
3.04187,1,543187
3.04205,1,544145
3.04223,1,545103
3.04241,1,546061
3.04249,1,547019
3.04259,1,547977
3.04277,1,548935
3.04295,1,549893
3.04313,1,550851
3.04331,1,551809
3.04349,1,552767
3.04367,1,553725
3.04385,1,554683
3.04403,1,555641
3.04421,1,556599
3.04439,1,557557
3.04457,1,558515
3.04475,1,559473
3.04493,1,560431
3.04511,2,1142895
3.04529,2,1143853
3.04547,2,1144811
3.04565,2,1145769
3.04583,2,1146727
3.04601,2,1147685
3.04619,2,1148643
3.04637,2,1149601
3.04655,2,1150559
3.04673,2,1151517
3.04691,2,1152475
3.04709,2,1153433
3.04727,2,1154391
3.04735,2,1155349
3.04745,2,1156307
3.04763,2,1157265
3.04781,2,1158223
3.04799,2,1159181
3.04816,2,1160139
3.04834,2,1161097
3.04852,2,1162055
3.0487,2,1163013
3.04888,2,1163971
3.04906,2,1164929
3.04924,2,1165887
3.04942,2,1166845
3.0496,2,1167803
3.04978,2,1168761
3.04996,2,1169719
3.05014,2,1170677
3.05032,2,1171635
3.0505,3,1523221
3.05068,3,1524179
3.05086,3,1525137
3.05104,3,1526095
3.05122,3,1527053
3.0514,3,1528011
3.05158,3,1528969
3.05176,3,1529927
3.05194,3,1530885
3.05212,3,1531843
3.0523,3,1532801
3.05248,3,1533759
3.05266,3,1534717
3.05284,3,1535675
3.05302,3,1536633
3.0531,3,1537591
3.0532,3,1538549
3.05338,3,1539507
3.05356,3,1540465
3.05374,3,1541423
3.05392,3,1542381
3.0541,3,1543339
3.05428,3,1544297
3.05446,3,1545255
3.05464,3,1546213
3.05482,3,1547171
3.055,3,1548129
3.05518,3,1549087
3.05536,3,1550045
3.05554,4,987699
3.05572,4,988657
3.0559,4,989615
3.05608,4,990573
3.05626,4,991531
3.05644,4,992489
3.05662,4,993447
3.0568,4,994405
3.05698,4,995363
3.05716,4,996321
3.05734,4,997279
3.05752,4,998237
3.0577,4,999195
3.05788,4,1000153
3.05806,4,1001111
3.05824,4,1002069
3.05832,4,1003027
3.05842,4,1003985
3.0586,4,1004943
3.05878,4,1005901
3.05896,4,1006859
3.05914,4,1007817
3.05932,1,909143
3.0595,1,910101
3.05968,1,911059
3.05986,1,912017
3.05994,1,912975
3.06004,1,913933
3.06022,1,914891
3.0604,1,915849
3.06058,1,916807
3.06076,1,917765
3.06094,1,918723
3.06112,1,919681
3.0613,1,920639
3.06148,1,921597
3.06166,1,922555
3.06184,1,923513
3.06202,1,924471
3.0622,1,925429
3.06238,1,926387
3.06256,1,927345
3.06274,1,928303
3.06292,1,929261
3.0631,1,930219
3.06328,1,931177
3.06346,1,932135
3.06364,1,933093
3.06382,2,1268393
3.064,2,1269351
3.06418,2,1270309
3.06436,2,1271267
3.06454,2,1272225
3.06472,2,1273183
3.0649,2,1274141
3.06508,2,1275099
3.06526,2,1276057
3.06544,2,1277015
3.06562,2,1277973
3.0657,2,1278931
3.0658,2,1279889
3.06598,2,1280847
3.06616,2,1281805
3.06634,2,1282763
3.06652,2,1283721
3.0667,2,1284679
3.06688,2,1285637
3.06706,2,1286595
3.06724,2,1287553
3.06742,2,1288511
3.0676,2,1289469
3.06778,2,1290427
3.06796,2,1291385
3.06814,2,1292343
3.06831,2,1293301
3.06849,2,1294259
3.06867,2,1295217
3.06885,2,1296175
3.06903,2,1297133
3.06921,3,1066255
3.0693,3,1067213
3.06939,3,1068171
3.06957,3,1069129
3.06975,3,1070087
3.06993,3,1071045
3.07011,3,1072003
3.07029,3,1072961
3.07047,3,1073919
3.07065,3,1074877
3.07083,3,1075835
3.07101,3,1076793
3.07119,3,1077751
3.07137,3,1078709
3.07155,3,1079667
3.07173,3,1080625
3.07191,3,1081583
3.07209,3,1082541
3.07227,4,1536633
3.07245,4,1537591
3.07263,4,1538549
3.07281,4,1539507
3.07299,4,1540465
3.07317,4,1541423
3.07335,4,1542381
3.07353,4,1543339
3.07371,4,1544297
3.07389,4,1545255
3.07407,4,1546213
3.07425,4,1547171
3.07443,4,1548129
3.07461,4,1549087
3.07479,4,1550045
3.07487,4,1551003
3.07497,4,1551961
3.07515,4,1552919
3.07533,4,1553877
3.07551,4,1554835
3.07569,4,1555793
3.07587,4,1556751
3.07605,4,1557709
3.07623,4,1558667
3.07641,4,1559625
3.07659,4,1560583
3.07677,4,1561541
3.07695,4,1562499
3.07713,4,1563457
3.07731,1,561389
3.07749,1,537439
3.07983,1,562347
3.08001,1,563305
3.08019,1,564263
3.08037,1,565221
3.08055,1,566179
3.08073,1,567137
3.08091,1,568095
3.08109,1,569053
3.08127,1,570011
3.08145,2,1172593
3.08163,2,1173551
3.08181,2,1174509
3.08199,2,1175467
3.08217,2,1176425
3.08235,2,1177383
3.08253,2,1178341
3.08271,2,1179299
3.08289,2,1180257
3.08307,2,1181215
3.08325,2,1182173
3.08343,2,1183131
3.08361,2,1184089
3.08379,2,1185047
3.08397,2,1186005
3.08405,2,1186963
3.08415,2,1187921
3.08433,2,1188879
3.08451,2,1189837
3.08469,2,1190795
3.08487,2,1191753
3.08505,2,1192711
3.08523,2,1193669
3.08541,2,1194627
3.08559,2,1195585
3.08577,2,1196543
3.08595,2,1197501
3.08613,2,1198459
3.08631,2,1199417
3.08649,2,1200375
3.08667,2,1201333
3.08685,2,1202291
3.08703,3,1551003
3.08721,3,1551961
3.08739,3,1552919
3.08757,3,1553877
3.08775,3,1554835
3.08793,3,1555793
3.08811,3,1556751
3.08829,3,1557709
3.08847,3,1558667
3.08864,3,1559625
3.08882,3,1560583
3.089,3,1561541
3.08918,3,1562499
3.08936,3,1563457
3.08954,3,1564415
3.08972,3,1565373
3.0899,3,1566331
3.08999,3,1567289
3.09008,3,1568247
3.09026,3,1569205
3.09044,3,1570163
3.09062,3,1571121
3.0908,3,1572079
3.09098,3,1573037
3.09116,3,1573995
3.09134,3,1574953
3.09152,3,1575911
3.0917,3,1576869
3.09188,3,1577827
3.09206,3,1578785
3.09224,4,1008775
3.09242,4,1009733
3.0926,4,1010691
3.09278,4,1011649
3.09296,4,1012607
3.09314,4,1013565
3.09332,4,1014523
3.0935,4,1015481
3.09368,4,1016439
3.09386,4,1017397
3.09404,4,1018355
3.09422,4,1019313
3.0944,4,1020271
3.09458,4,1021229
3.09476,4,1022187
3.09494,4,1023145
3.09512,4,1024103
3.0953,4,1025061
3.09538,4,1026019
3.09548,4,1026977
3.09566,4,1027935
3.09584,4,1028893
3.09602,4,1029851
3.0962,1,934051
3.09638,1,935009
3.09656,1,935967
3.09674,1,936925
3.09692,1,937883
3.0971,1,938841
3.09718,1,939799
3.09728,1,940757
3.09746,1,941715
3.09764,1,942673
3.09782,1,943631
3.098,1,944589
3.09818,1,945547
3.09836,1,946505
3.09854,1,947463
3.09872,1,948421
3.0989,1,949379
3.09908,1,950337
3.09926,1,951295
3.09944,1,952253
3.09962,1,953211
3.0998,1,954169
3.09998,1,955127
3.10016,1,956085
3.10034,1,957043
3.10052,1,958001
3.1007,1,958959
3.10088,2,1298091
3.10106,2,1299049
3.10124,2,1300007
3.10142,2,1300965
3.1016,2,1301923
3.10178,2,1302881
3.10196,2,1303839
3.10214,2,1304797
3.10232,2,1305755
3.1025,2,1306713
3.10268,2,1307671
3.10286,2,1308629
3.10304,2,1309587
3.10312,2,1310545
3.10322,2,1311503
3.1034,2,1312461
3.10358,2,1313419
3.10376,2,1314377
3.10394,2,1315335
3.10412,2,1316293
3.1043,2,1317251
3.10448,2,1318209
3.10466,2,1319167
3.10484,2,1320125
3.10502,2,1321083
3.1052,2,1322041
3.10538,2,1322999
3.10556,2,1323957
3.10574,2,1324915
3.10592,2,1325873
3.1061,2,1326831
3.10628,2,1327789
3.10646,3,1083499
3.10664,3,1084457
3.10682,3,1085415
3.1069,3,1086373
3.107,3,1087331
3.10718,3,1088289
3.10736,3,1089247
3.10754,3,1090205
3.10772,3,1091163
3.1079,3,1092121
3.10808,3,1093079
3.10826,3,1094037
3.10844,3,1094995
3.10862,3,1095953
3.10879,3,1096911
3.10897,3,1097869
3.10915,3,1098827
3.10933,3,1099785
3.10951,3,1100743
3.10969,4,1564415
3.10987,4,1565373
3.11005,4,1566331
3.11023,4,1567289
3.11041,4,1568247
3.11059,4,1569205
3.11077,4,1570163
3.11095,4,1571121
3.11113,4,1572079
3.11131,4,1573037
3.11149,4,1573995
